userName,score,content
Pengguna Google,5,"enak enak aja ko, tapi nawarin beli premium mulu"
Pengguna Google,5,Bagus banget
Pengguna Google,5,Sangat bisa dijadikan penghibur
Pengguna Google,1,Kurang paham
Pengguna Google,5,Top markotop
Pengguna Google,5,Lebih bagus dari yang lain
Pengguna Google,5,Bagus bgt buat ak yg sering galauu wkwk ;)
Pengguna Google,5,nicee
Pengguna Google,1,Iklannya ampunnnnn. Membagingkan kebanyakan iklan
Pengguna Google,5,mantp
Pengguna Google,5,P bagus
Pengguna Google,5,I like this FOREVER
Pengguna Google,5,Bagusss dahh sumpahh
Pengguna Google,5,Ok
Pengguna Google,1,"Kebanyakan iklan, fitur banyak yang dijadikan premium"
Pengguna Google,3,lumayan lahh klau lagi gabut bisa nyanyi Tampa harus ke YouTube
Pengguna Google,5,Bagu bgt
Pengguna Google,5,Bagus tanpa bayar pokoknya is the best
Pengguna Google,5,"aku cinta kmh Spotify, mksh y sdh menemaniku dri asing jadi makin asing"
Pengguna Google,5,Sedappp
Pengguna Google,5,keren 😭🫂
Pengguna Google,5,Ok
Pengguna Google,5,Enakk banget seruuu
Pengguna Google,3,"Ancrit?!?!? lu kebelet haji apa gimana nyet, dlu b5 skrng b3. semua harus PREMIUM! minimal tau klo di indo ada beberapa persen orng yg tk dpt PREMIUM, Giliran pake mod malah di bikin ga bisa, Paan si?, Semua Di prem'in bahkan pilih lagu aja hrus Bngt PREM! g bngt lama2 sma spoti!!!."
Pengguna Google,5,Uwu
Pengguna Google,2,Nyetel lagu aja di batasin dasar kikir🤣
Pengguna Google,5,Menarik sekali 😁👍
Pengguna Google,5,Bangus cuma saya pas beli premium ga bisa pake saldo google play
Pengguna Google,5,Top banget
Pengguna Google,5,keren
Pengguna Google,5,"Sengat bagus lagunya juga bagus,tapi setiap pilih lagu yang aku mau tiba-tiba lagu lain"
Pengguna Google,2,Aduh asyik banget
Pengguna Google,4,"Love it! Sadly idk why the lyrics won't show up when I click the ""show lyrics"" (T_T)"
Pengguna Google,3,"lumayan lah, seru bisa dengerin musik sesuka hati 3bintang 👍🔥"
Pengguna Google,5,Seruu
Pengguna Google,4,"spotify nya udh bagus bangett bahkan lagu nya selalu ada (lengkap) tapi 1 bug nya, sering hilang lagunya jadi sekan lagunya itu gak bisa didengar bahkan di pencet aja gak bisa ini gak tau memang dari hp ku atau dari spotify kalau dari spotify tolong di benarkan"
Pengguna Google,5,Sangat baik enak di dengar
Pengguna Google,3,"Masih baik, hanya saja aku ingin gratisan."
Pengguna Google,2,spotify saya tida bisa di bukaaa
Pengguna Google,1,"Masa sekarang setiap 2 lagu iklannya ada 2, dan masing² 30 detik? Setidaknya 4-5 lagu dulu lah baru tuh iklan 2-3 iklan. Sekarang kalo pilih lagu pun dibatasi cuman 6 perharinya. MAKSA BANGET BUAT PREMIUM."
Pengguna Google,1,Penipuan
Pengguna Google,5,karna bisa denger lagu
Pengguna Google,5,"Terima kasih,menemani saat kegiatan"
Pengguna Google,5,Ok
Pengguna Google,5,Nice
Pengguna Google,1,"bug jaringan padahal bgus, udah gitu pelit kek capcut"
Pengguna Google,5,Spotivy.mantap.lagunya komplit bangat. Soo good.
Pengguna Google,5,Ok banget dan rekomended
Pengguna Google,5,Bagus
Pengguna Google,2,Promosi premium bolwh aja... tapi jangan dikekang banget... sekarang dikit dikit harus prem. Gaada kebebasan banget.
Pengguna Google,3,masalah pembayaran yang masih membingungkan
Pengguna Google,5,The best of the best
Pengguna Google,4,Strong
Pengguna Google,1,"Fitur yang di tampilkan terlalu pelit pada mode gratis, terlalu banyak peraturan,saya harap jangan terlalu pelit"
Pengguna Google,5,apik
Pengguna Google,1,Aplikasi pelit nge play lagu aja harus premium
Pengguna Google,5,Ok
Pengguna Google,1,error ga bisa login
Pengguna Google,5,👍
Pengguna Google,5,Karna aku mau dengerin koriii i love you
Pengguna Google,5,Mantabhhhhhhh
Pengguna Google,5,Bagus banget apk ny bisa denger lagu sama podcast
Pengguna Google,5,"Tidak ada yang perlu dikomentari, untuk aplikasi gratisan sudah lebih dari cukup dan sangat memuaskan. Good job"
Pengguna Google,3,Seru bangett deh
Pengguna Google,5,bagus
Pengguna Google,5,Apkasi yang sangat bagus untuk mendengarkan lagu
Pengguna Google,5,Sangat bagus
Pengguna Google,1,"Katanya gratis,cuma ganti lagu aja harus bayar,gimana sihhh,pas kita pencet lagu kesukaan kita,malah kayak lirik pertama Tiba tiba ke lirik tengah,agak laen sporty"
Pengguna Google,5,Sangat keren
Pengguna Google,5,Kerennn toppp markotop enakk pisann lagu lagu nya
Pengguna Google,4,Saya kasih empat
Pengguna Google,5,Sangat bagus
Pengguna Google,5,Buat nge galau asik bet
Pengguna Google,5,Bagus lagu nya aku suka😍😘😘😊😊😊😊
Pengguna Google,5,bagussssesssss
Pengguna Google,5,music is my therapy
Pengguna Google,5,Sejauh ini performa aplikasi sangat memuaskan
Pengguna Google,2,Aku kasih bintang 2 karena pas liat lirik nya GK ada tulisannya
Pengguna Google,1,iklan yg sangat mengganggu harusnya iklan itu pake banner aja biar gak terganggu pendengaran
Pengguna Google,5,Sangat menarik di coba
Pengguna Google,4,Bintang 4 dulu deh soal nya bintang satu nya harus bayar premium coy
Pengguna Google,5,𝑆𝑎𝑛𝑔𝑎𝑡 𝑏𝑎𝑔𝑢𝑠
Pengguna Google,5,Bisa mencari lagu yang bagus dan kece
Pengguna Google,4,Adaainn lirik nyaa dongg
Pengguna Google,1,𝘒𝘰𝘬 𝘴𝘦𝘬𝘢𝘳𝘢𝘯𝘨 𝘴𝘱𝘰𝘵𝘪𝘧𝘺 𝘩𝘢𝘳𝘶𝘴 𝘱𝘳𝘦𝘮𝘪𝘶𝘮 𝘴𝘪𝘩𝘩𝘩 𝘮𝘭𝘴𝘴𝘴 𝘣𝘯𝘨𝘵𝘵𝘵𝘵 𝘷𝘪𝘵𝘶𝘳 𝘯𝘺𝘢 𝘫𝘦𝘭𝘦𝘬 𝘴𝘦𝘬𝘢𝘳𝘢𝘯𝘨 𝘮𝘢𝘴𝘢𝘩 𝘩𝘢𝘳𝘶𝘴 𝘱𝘳𝘦𝘮𝘪𝘶𝘮 -100 𝘢𝘶𝘳𝘢𝘢𝘢𝘢... 𝘎𝘬𝘬𝘬 𝘙𝘐𝘓𝘌𝘌𝘍𝘍 𝘣𝘯𝘨𝘵𝘵𝘵𝘵𝘵
Pengguna Google,1,"makin lama makin ga asik jir, malah maksa pake premium"
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus
Pengguna Google,5,Spotify sering-sering promo bulanan yaa .. Biar yang pake aplikasi mod beralih ke original .. Mantap
Pengguna Google,3,Terlalu banyak iklan
Pengguna Google,1,"Oke gx masalah bnyk iklan menggangu tp buat next lagi di Batasin juga , izin saya unistal"
Pengguna Google,5,semua lagunya bagus banget
Pengguna Google,5,Keren lagu keren
Pengguna Google,5,enak buat dengerin musik pas me time
Pengguna Google,4,Mantap
Pengguna Google,1,Tidak bisa terinstal
Pengguna Google,5,Bagus
Pengguna Google,1,Kebanyakan iklan !!!
Pengguna Google,3,iklan ny kaya tai
Pengguna Google,5,Enak
Pengguna Google,5,Spotify bagus bgtt ga ada obatt
Pengguna Google,5,seru aja gt main epep+spoftify
Pengguna Google,5,sangat memuaskan semua lagu ada trimakasih
Pengguna Google,5,Aplikasinya baguss
Pengguna Google,5,Sangat puas melihat lagu yg sangat favorit
Pengguna Google,4,keren aja sih .
Pengguna Google,5,Mantabbbbb
Pengguna Google,5,suka banget mines nya banyak iklan
Pengguna Google,5,Bagus aplikasinya
Pengguna Google,5,Top markotop Jos magojozz
Pengguna Google,5,suka sama aplikasi nya bisa denger lagu yg enak enak dari dlu klo mau pke aplikasi buat dengerin lagi pasti pake aplikasi ini
Pengguna Google,5,mantaap
Pengguna Google,1,"Kalo buka aplikasi lain, musik nya suka berhenti."
Pengguna Google,5,"bisa mendengar kan lagu favorit kita dan mampu mengubah mood kita ketika tidak baik"" saja, ayo download sekarang juga"
Pengguna Google,5,Aplikasinya sangat mendukung pokok kalian harus punya aplikasi ini
Pengguna Google,4,Mantap dan keren lagunya
Pengguna Google,5,ini sangat terhibur in aplikasi vaforit sayaa
Pengguna Google,1,Ksoamaina
Pengguna Google,2,"Awalnya ok banget tapi sudah seminggu an ini sering kacau,misal baru buka app, langsung muncul iklan tapi iklannya cm blank hitam dan gak muncul2 sedangkan kita kalau mau putar lagu harus tunggu iklannya kelar, sedangkan iklannya gak muncul2 Alhasil kita gak bisa ngapa-ngapain Hapus ajalah ...capek nungguin iklannya yg gak muncul2"
Pengguna Google,5,"mantap,,,goood"
Pengguna Google,5,Bagussss banget walaupun harus bayar
Pengguna Google,5,Good
Pengguna Google,2,Saya ngasi h 2 bintang karna nggaa bisa dengerin musik sambil main game
Pengguna Google,5,"saya suka aplikasi ini, plis kasih promo lagi🫰🏽🫰🏽🥹"
Pengguna Google,5,Aplikasi yang bagus
Pengguna Google,1,Kebanyakan premium
Pengguna Google,5,Mantul
Pengguna Google,5,Pilihan lagunya banyak sekali. Tapi jangan ada iklannya dong.
Pengguna Google,5,👍👍👍
Pengguna Google,5,Ok
Pengguna Google,5,Bagus anying
Pengguna Google,5,Bagus....
Pengguna Google,5,Best music players
Pengguna Google,5,Enakk bisa dengerin musik atau lagu sambil main game
Pengguna Google,5,Ok
Pengguna Google,1,"Kebanyakan iklan, tidak bagus kalau banyak iklan👎🙌"
Pengguna Google,3,Lagunya cukup lengkap tetapi sayang untuk pengguna gratis diberi pembatasan dalam memutar lagu per harinya :')
Pengguna Google,5,Sangat memuaskan
Pengguna Google,5,Bagus banget
Pengguna Google,1,shufle nya jelek bgt mana iklan nya makin banyak mau naik haji lo?
Pengguna Google,5,Cocok menemani kesendirian
Pengguna Google,5,gooooddf
Pengguna Google,5,Mantap dan fleksibel
Pengguna Google,5,Baik
Pengguna Google,4,"bisaa mendengarkan musik sepuasnya, tapi sayangg kalo ga premium iklannya banyakk bangettt"
Pengguna Google,5,Good musical
Pengguna Google,5,Sangat bagus
Pengguna Google,5,Aplikasi yang bagus untuk mendengar musik.
Pengguna Google,5,Sangat menghibur..tp sering iklan
Pengguna Google,5,Enak bangett
Pengguna Google,5,Murah dan pasti top
Pengguna Google,5,Mantul music nya
Pengguna Google,5,OK Bangetttt buat musik-musiknya
Pengguna Google,5,The best lah ! 👍👍
Pengguna Google,5,bagusss sekali
Pengguna Google,5,"Makin mantap, gaes👌👍🫰"
Pengguna Google,5,Apk musik yg rekomended
Pengguna Google,5,ini sangat bagus
Pengguna Google,5,Cakep
Pengguna Google,5,Gua donlot ini cuma denger lagu jisoo
Pengguna Google,5,Kereenn...
Pengguna Google,5,Bagus
Pengguna Google,5,Mantap
Pengguna Google,5,Sangat puas dengan aplikasi ini
Pengguna Google,1,kenapa kok saya gak bisa login. padahal jaringan dan lain² Sudah mendukung.terjadi kesalahan trus ini gimana?
Pengguna Google,5,Keren
Pengguna Google,2,"Gasuka banget sama sportify yang sekarang, semuanya premium padahal dulu ga semua premium, mau denger lagu aja harus dibatasi :("
Pengguna Google,5,"Spotify,puter musik aplksi yang cukup baik sanget membantu puter musik langsung otomatis yang aku puter pasti meyenangkn."
Pengguna Google,2,"Aplikasi bodoh, mutar musik gak sesuai sama playlist, malah kebanyakan lagu luar playlist ini alasanya gw gak download sportify dari PlayStore melainkan hasil mod orang lain 👎👎👎👎"
Pengguna Google,1,"coba perbaiki, saya sudah langganan Spotify premium dengan biaya 55rb, tapi akun saya masih banyak iklan nya setiap habis satu lagu pasti iklan tolong diperbaiki."
Pengguna Google,5,Goood
Pengguna Google,3,ok
Pengguna Google,5,Saya bisa mendengarkan lagu sepuasnya sangat keren
Pengguna Google,2,Masang aplikasi nya lama bangetttt
Pengguna Google,3,Kurangin iklan nyaa✔️ biar ngga ada gangguan pas dengerin lagu..
Pengguna Google,5,Very useful
Pengguna Google,5,"Kalo download lagu, dll, gapapa lah premium, lah ini mau dengerin lagu aja harus premium, katanya besok lagi dengerin nya atau harus premium. Padahal kemarin aja kgk dengerin lagu loh😹😹😹."
Pengguna Google,5,Saya bisa mendapatkan beberapa lagu🤍
Pengguna Google,2,"Your shuffle suck,just make play in order free.You more like a cash grabber than helping us"
Pengguna Google,1,"lagu aja gaboleh milih,kerut amat koleb ama barca inilah"
Pengguna Google,5,Makasi sudah adah spotifiy saya sangat terhibur makasi banyak saya
Pengguna Google,5,Siip
Pengguna Google,3,itu pakek paket ngk
Pengguna Google,5,bagus
Pengguna Google,5,sumpah ini APK terfavorite banget
Pengguna Google,1,"Banyak kurang nya, kadang keluar sendiri,ngak mau muter lagu padahal gw pakai wifi dan juga jaringan nya lancar"
Pengguna Google,5,Saya sangat suka
Pengguna Google,5,Pokok nya bagus
Pengguna Google,5,"Aplikasi bagus, sangat berguna"
Pengguna Google,5,sangat keren
Pengguna Google,4,Baguss
Pengguna Google,5,oke
Pengguna Google,5,that's application cool and enjoy
Pengguna Google,5,"Enak banget dengerinn Lagu pas lagi nyantai apa pas lagi kerja gtuuu , emang biasanya juga Ada sedikit kendala tapi aman lah , bgus bget pokonya"
Pengguna Google,1,Kokehan iklan
Pengguna Google,5,lagu apapun yg ingin didengar pasti dengan mudah dapat didengarkan
Pengguna Google,5,Sangat bagus sekali
Pengguna Google,4,Sangat baik untuk orang yang butu lagu mantap
Pengguna Google,5,Mantap..musik tanpa batas
Pengguna Google,1,Karna bagus
Pengguna Google,3,musik nya lengkap 😅
Pengguna Google,5,"bagus, buat yang bilang ""maksa premium"" bukan maksa tapi lu nya yang miskin, orang harga premium itu murah kok. ngapain komplain"
Pengguna Google,5,Mantap
Pengguna Google,1,Saya kasih satu dulu lou ad perubahan dengerin lagu offline bisa nanti sya kasih 5
Pengguna Google,5,mantap
Pengguna Google,5,mantap
Pengguna Google,5,Amazing bagus banget bass cuman iklan ganggu
Pengguna Google,1,Kebanyakan iklan
Pengguna Google,5,😍😍
Pengguna Google,3,"Iklanya ganggu bgt , Ga tau bug apa memang sesering itu 🗿"
Pengguna Google,4,"baguss aplikasinyaa, saya suka dengerin musik di spotify sambil ngerjain tugas"
Pengguna Google,2,"kata gw sih, minimal jangan maksa premium lah, milih lagu yg di cari aja susah, mana di Batasin PER HARI lagi, makin rumit aja ni apk, udh pelit maksa premium lagi hadehh.."
Pengguna Google,1,"bagi saya sangat bagusss,suara jernih,gambar bersih"
Pengguna Google,4,Bagus jaran iklan
Pengguna Google,5,bagusss bagttt
Pengguna Google,5,Lagu nya oke
Pengguna Google,5,"Tolong kembaliin barisan lagu yang disukai kyk dulu lagi, biar bisa tau lagu baru yang disukai langsung muncul paling atas."
Pengguna Google,3,Kalo mau buat aplikasi yang bener dong jangan kek gini
Pengguna Google,5,bagus
Pengguna Google,5,good list recomnded 😊☺️🙏
Pengguna Google,5,Mantap
Pengguna Google,1,Nggak bisa paketin premium 👎
Pengguna Google,5,lagunya pas..enak di dengar
Pengguna Google,5,Bagus lah ni app bisa nemuin music yg diinginkan
Pengguna Google,5,bagus
Pengguna Google,5,"bagus, cape ngetik abang kuh"
Pengguna Google,3,"kenapa sering tiba"" mati sih lagunya.. jadinya harus bolak balik buka apk buat hidupin lagi.. terlalu banyak buang waktu bolak balik apk"
Pengguna Google,3,Waktu mau pencet lagu selalu maksa buat beli yang premium. Maksa maksa😒jangan selalu maksa orang buat beli yang premium. Dikira semua orang punya uang HAH!? Gak NHOTAK
Pengguna Google,1,Apk gajelas masa milih dibatsi
Pengguna Google,1,"spotify apk musik jelek, gabisa layar belah, iklannya lama, banyak iklan"
Pengguna Google,3,Menurut ku ini lumayan bagus
Pengguna Google,1,"sumpah shuffle nya gajelas BANGET BANGET BANGET BIKIN KESEL. aneh habis muter lagu rnb tiba tiba ke shuffle nya ke adrianne leker mulu, ga bersesuaian sama genre lagu yang diputer sebelumnya. BENERIN LAH SHUFLLE NYA APK GAJELAS. maksa premium tp aplikasi belum bener, GAJELAS."
Pengguna Google,5,Keren
Pengguna Google,5,Sangat menghibur dan efisien.moga makin maju dan sukses serta memanjakan konsumen.
Pengguna Google,3,"bgus , tapii ada tapinya nihh iklannya buanyak bgt tau ga zi?? kurangin yhaa pihak spotify"
Pengguna Google,5,The better
Pengguna Google,1,"Saya awalnya menggunakan Spotify untuk mendukung artis yang saya suka saya Ndak masalah dengan iklan, tapi sekarang bahkan tidak bisa memilih lagu yang di sukai, mending saya nyari tempat dengerin lagu bajakan"
Pengguna Google,1,pelit fitur
Pengguna Google,5,bagus banget.
Pengguna Google,5,Sempurna
Pengguna Google,2,GK adil banget masa mau putar lagu GK bisa harus pake premium huh GAK ADILL masa harus pake premium buat nyetel lagu doanggg huuu
Pengguna Google,1,terlalu😔dibatasi
Pengguna Google,4,Suka sama aplikasi nya Lagu lagu nya random Campur campur jadi gak bosen
Pengguna Google,5,Sangat menghibur 🙏🏼
Pengguna Google,5,jangan ada iklan dah
Pengguna Google,5,Bagus banget
Pengguna Google,5,Good
Pengguna Google,5,Good
Pengguna Google,5,Puas berlangganan premium di spotify 🫰
Pengguna Google,5,Bagus aja sih
Pengguna Google,5,Baru buka jadi belum ada opsinya sorry
Pengguna Google,5,Bagus
Pengguna Google,3,Aneh ngebug ga ada liriknya di hp Infinix hot 50i
Pengguna Google,3,Banyak iklannya
Pengguna Google,5,Sangat cocok untuk tidur
Pengguna Google,5,p bagus
Pengguna Google,1,"iklannya berlebihan, satu lagu bisa muncul 2-3 kali iklan"
Pengguna Google,1,"Apk maksa premium, kebelet duit"
Pengguna Google,1,apk pelit maksa premium
Pengguna Google,1,Bagus si untuk lagunya tetapi saat ku gabungkan sama gem ff jadi hape ku pata pata soalnya kan muncul di atas lagunya lagi ke paus mau ku on tapi udah ngak nyala pala hape ku jadi pata pata pula aplikadi ini sulit untuk di gabungkan game ff aku jadi kala 20 kali gara gara pata pata
Pengguna Google,5,Enak banget pake Spotify dari pada buka YouTube mending Spotify lebih enak
Pengguna Google,5,Muahh 💋💋
Pengguna Google,5,"Apk ny si bagus"" aja cuman kurangi dongg iklanya"
Pengguna Google,5,You rock
Pengguna Google,5,Bagus banget cmn kurangin bug hilang sendiri lagu nya
Pengguna Google,3,"lirik nya ko ga muncul ya,semua lagu ke gitu"
Pengguna Google,5,bagus
Pengguna Google,5,mantap
Pengguna Google,1,Buruk
Pengguna Google,5,Aplikasi nya bagus👍
Pengguna Google,5,Mntap
Pengguna Google,1,Ini spotify kalo gw putar lagu ini yg lain malah di putar lagu yg lain
Pengguna Google,5,Semua lagunya sangat menghibur
Pengguna Google,5,bagus
Pengguna Google,2,"Napa KLO buka Spotify bacaan nya tidak ad koneksi internet padahal buka yt lancar? ,udh di hps data sama aja ,di hps trs download lagi sama aja , tolong perbaiki!"
Pengguna Google,5,I just like it
Pengguna Google,5,Seru banget lagu nya
Pengguna Google,5,Aplikasi yang bagus musik tetap menyala walaupun keadaan HP tidak dimainkan
Pengguna Google,1,Saya punya ga bisa masuk anjirr
Pengguna Google,2,Pelit banget sekarang dengar lagu biasa aj di batasi
Pengguna Google,5,Aku sukaa banyak lagu yg saya mau
Pengguna Google,5,Behh kalau premium enak banget ni Spotify
Pengguna Google,5,Very good 👍👍👍
Pengguna Google,5,Bagus
Pengguna Google,5,Keren
Pengguna Google,4,Jangan banyak promosi promosi lah
Pengguna Google,5,Iklan terkait terlalu mengganggu jika ingin menampilkan iklan tampilkan iklan dibawah saja sebanyak mungkin.
Pengguna Google,1,ruwet
Pengguna Google,4,Memuaskan
Pengguna Google,5,Bagus banget
Pengguna Google,5,Bagus
Pengguna Google,5,"Suka sekali ..semua gendre ada, dari religi, musik kekinian sampe musik tempo dulu, Bollywood sama slow rock Malaysia, i like that👍"
Pengguna Google,5,Bagus
Pengguna Google,1,Baikk
Pengguna Google,5,Bagus.pertahankan dan tingkatkan
Pengguna Google,5,👌👌👌👌
Pengguna Google,4,Saya mau gratis
Pengguna Google,5,Trimakasi telah menemani hari2 berat dan bahagia saya....🙏😭
Pengguna Google,2,Musik gratis nya jelek. Ga bisa pilih lagu.
Pengguna Google,5,"Buat kalian yang suka dengerin lagu apk ini kurang rekomen, sehari ada batas waktu nya. Ga bisa denger offline, banyak iklan dan masih banyak mines nya."
Pengguna Google,4,Good
Pengguna Google,5,Mantap
Pengguna Google,2,"putar lagu nya sekali , tapi iklan nya sampe 3x mana durasinya 30 detik;("
Pengguna Google,5,Sangat membantu 👍👍👍
Pengguna Google,5,Ok
Pengguna Google,1,Aplikasinya maksa banget semua di Batasin menurut gue makin jelek
Pengguna Google,5,Bagus
Pengguna Google,5,Mantap
Pengguna Google,5,aplikasi nya Kren banget ga susah cari musik dan kalo masa iklan ya ba aja kak cuma 30 detik semangat dan terus berkembang Spotify 😁🤗
Pengguna Google,5,Suka
Pengguna Google,5,sangat membantu saya dalam mendengarkan musik
Pengguna Google,5,ok
Pengguna Google,5,☠️
Pengguna Google,5,walaupun gratis kualitas audionya bagus
Pengguna Google,1,"Kataya Spotify pintar,gw setiap hari STEL ap dikasih dj Mulu jadi mls mana iklan lama bgt.masa kalo lagi udah habis harus cari lagu lagi biar GK distelin DJ"
Pengguna Google,5,Banyak pilihan lagu yg enak untuk didengar
Pengguna Google,5,Good
Pengguna Google,4,seru buat dengerin musik
Pengguna Google,5,"aplikasi bagus, tapi saya saranin semua lagu ada lirik nya semua"
Pengguna Google,5,Man tap lah
Pengguna Google,5,Spotify asli debest banget
Pengguna Google,5,Intinya premium doang
Pengguna Google,1,"Bagus cuma kalo lagi dengerin musik sambil nge game keganti gabisa diulang, ngebtesin banget kalo f2p"
Pengguna Google,5,Sangat bagus
Pengguna Google,1,"Bayar tgl 31 Januari, tgl 12 februari dah kesedot lagi aja saldonya. Pas pembayaran masih make livin dah berapa kali tuh kesedot saldinya. Ngotak dikitlah."
Pengguna Google,5,Keren
Pengguna Google,1,beli premium susah. pas pembayaran tiba-tiba tidak dapat terhubung
Pengguna Google,5,Ya lumayan banget abang aku pernah dengerin sih aku kasih bintang liima
Pengguna Google,5,Awesome one
Pengguna Google,1,"pelit amat mau putar harus prem, mata duitan ya"
Pengguna Google,1,sumpah deh ko ini ga bisa login ke akun ya udh di coba berkali kali pdhl tpi gagal login trs knp ya?
Pengguna Google,5,Kurangi iklannya
Pengguna Google,5,Bagus dehh buat main gme sambil ngelagu di spotify
Pengguna Google,5,Bagus banget saya bisa puas banget dengerin lagu
Pengguna Google,5,Ok jngan bnyak iklan
Pengguna Google,1,Sering mati lagu nya
Pengguna Google,5,sukaa banget apk nya bisa ngederin lagu banyakkk
Pengguna Google,4,Kok tiba tiba mati sendiri musiknya
Pengguna Google,5,Bagusnya
Pengguna Google,5,Bgus
Pengguna Google,1,"Apk kapitalisme banget, masa apa aja harus bayar nggak kayak YouTube.. yang kalo dengerin musik bisa sesuka hati+bisa keluar apk. Minimal hapus lah bagian skip lagu 6 kali dalam se jam.. masa harus nungguin satu hari biar bisa 144 lagu kesempatan biar bisa di skip+mungkin sama bagian yang play sesuka hati intinya, apk ini semakin lama semakin gila uang, aku kasih emot ini ni 🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑"
Pengguna Google,5,Saya sangat suka tapi mohon iklannya di kurangi karena sangat mengganggu terima kasih🙏
Pengguna Google,5,Sering² promo dong min..
Pengguna Google,5,apk ini sangat bagus untuk mertapi sad ku
Pengguna Google,1,Banyak iklanya
Pengguna Google,5,bagus
Pengguna Google,5,Cocok buat putar lagu kalau lagi dijalan atau dimanapun
Pengguna Google,3,"𝖡𝖺𝗀𝗎𝗌 𝖺𝗉𝗉 𝗇𝗒𝖺 𝖺𝗄𝗎 𝗌𝗎𝗄𝖺, 𝖼𝗎𝗆𝖺 𝗄𝖾𝗇𝖺𝗉𝖺 𝗉𝖺𝗌 𝗅𝖺𝗀𝗂 𝖾𝗇𝖺𝗄 𝖾𝗇𝖺𝗄 𝖽𝖾𝗇𝗀𝖾𝗋𝗂𝗇 𝗅𝖺𝗀𝗎 𝗆𝖺𝗅𝖺𝗁, 𝗄𝖺𝗒𝖺𝗄 𝖺𝖽𝖺 𝗍𝗎𝗅𝗂𝗌𝖺𝗇 ""𝗃𝖾𝗅𝖺𝗃𝖺𝗁𝗂 𝗉𝗋𝖾𝗆𝗂𝗎𝗆"" ....dahlah"
Pengguna Google,1,Harusnya gak usah ada batas milih lagu Toh udh mabok iklan😓
Pengguna Google,5,Kami terhibur
Pengguna Google,5,Keren deh pokoknya
Pengguna Google,1,Aku tidak bisa bli yg premium 😡😡
Pengguna Google,5,Bagus komplit sesuai yg di ingin kan
Pengguna Google,1,Gilak next button aja dibatasin
Pengguna Google,5,Akun saya mau hilang tapi spotify menyelamatkan lagu² saya
Pengguna Google,5,seru dengar musik
Pengguna Google,5,Mantappp
Pengguna Google,2,loading Mulu kalau mau buka playlist
Pengguna Google,5,terimakasih yang membuat aplikasi Spotify
Pengguna Google,5,Bagus
Pengguna Google,5,"saran aja, mungkin bisa nambahin wigdet top 40 atau billboard. terimakasih"
Pengguna Google,1,"Aplikasi nya makin kesini makin ga bagus. Dalam sehari cuman bisa pilih musik 6 kali, iya sih tau harus beralih ke premium dlu biar bisa sepuasnya tapiii ini mah rada pelit banget. Giliran musik ke play yang rock2, mau di ganti malah udh ga bisaaaa ke ganti. Otw un instal."
Pengguna Google,5,Mantappp
Pengguna Google,5,Bagus bisa menghafal lirik yang liatan sukai
Pengguna Google,5,🤩
Pengguna Google,5,Klau sya pakai spotify mode free dn seru bgt
Pengguna Google,3,Pelit jir ni app disuruh prem terus amaiklanya kelamaan jir 😹🙏
Pengguna Google,5,Bagus
Pengguna Google,5,Istimewa untuk SPOTIFY
Pengguna Google,5,Bagus skali
Pengguna Google,5,Bagus bikin saya mood
Pengguna Google,4,Banyak lagu
Pengguna Google,5,SAYA SUKA SAMA INI APP LAGUNYA YANG DI CARI PASTI ADA
Pengguna Google,5,Belum tergantikan dengan aplikasi musik lainnya
Pengguna Google,5,"Bagus , saya suka aplikasi ini! Suka banget sama lagu-lagunya! (5 bintang)"
Pengguna Google,1,Kok malah jadi aneh putar pretty sevage malah lagu lain yang keluar aneh kali jelek
Pengguna Google,5,Sangat baik dan lagu nya bagus walau banyak sekali iklan
Pengguna Google,5,Aplikasi ini sangat bagus dan baik
Pengguna Google,1,maksa bgt Untuk Berlangganan saya Cuma Ingin mutar satu lagu Loh Kok Maksa bgt
Pengguna Google,5,lagu enak banget
Pengguna Google,5,Mantap
Pengguna Google,5,Menurut saya aplikasi ini sangat bagus karena bisa dengar musik dengan layar mati atau tanpa membuka kunci layar tanpa premium juga
Pengguna Google,5,bagus banget aplikasi nya bisa denger musik sepuasnya
Pengguna Google,5,bagus
Pengguna Google,1,Bagus
Pengguna Google,5,Cocok Untuk dengarin sholawat
Pengguna Google,5,Mempermudah untuk mencari genre musik apapun bahkan musik masa lampau.. The best spotify
Pengguna Google,5,mantapp
Pengguna Google,5,"i like spotify,"
Pengguna Google,1,"Setelah update malah tambah ribet, tidak bisa mode picture in picture"
Pengguna Google,5,Aplikasinya bagus 👍👍👍👍!!!!!!!!!!!!!!!!!!!!!!!!
Pengguna Google,5,saya suka
Pengguna Google,5,Aplikasi ini sangatlah bagus ✨😉!!!!!!
Pengguna Google,5,Aku kan gak mampu beli premium masa mau denger lagu gak bisa pilih lagu yang aku suka malah di suruh bayar premium mana nonton iklan
Pengguna Google,5,enjoy Work with music
Pengguna Google,5,Bagus
Pengguna Google,5,"apk denger musik ter the best menurut aku, ilysm spotify"
Pengguna Google,5,Senang pake sportify..mudah digunakan👍👍🥰🥰
Pengguna Google,1,"Apa apa harus premium, apk pro isriwil pula"
